2728, C, 64, 124
2732, N, 46, 0
2739, N, 78, 70
2742, C, 64, 127
2744, N, 77, 0
2766, N, 53, 55
2771, N, 77, 64
2773, N, 78, 0
2793, N, 76, 78
2796, N, 77, 0
2815, N, 77, 70
2816, N, 53, 0
2821, N, 76, 0
2826, N, 61, 54
2846, N, 77, 0
2855, N, 82, 73
2858, N, 61, 0
2883, N, 58, 54
2888, N, 81, 83
2890, N, 82, 0
2916, N, 81, 0
2916, N, 80, 80
2936, N, 65, 55
2943, N, 80, 0
2945, N, 79, 78
2956, N, 65, 0
2959, N, 58, 0
2967, N, 79, 0
2967, N, 78, 80
2982, N, 53, 81
2989, N, 77, 83
2990, N, 78, 0
3002, N, 53, 0
3008, N, 76, 88
3011, N, 77, 0
3032, N, 75, 90
3033, N, 76, 0
3037, N, 46, 90
3062, N, 46, 0
3062, N, 75, 0
3065, N, 74, 88
3088, N, 73, 82
3091, N, 74, 0
3100, N, 53, 82
3117, N, 73, 0
3119, N, 72, 80
3142, N, 73, 65
3148, N, 72, 0
3156, N, 53, 0
3170, N, 63, 57
3172, N, 73, 0
3175, N, 72, 68
3200, N, 63, 0
3205, N, 72, 0
3206, N, 71, 70
3231, N, 57, 53
3250, N, 71, 0
3253, N, 72, 70
3296, N, 72, 0
3301, N, 65, 52
3306, N, 77, 76
3322, N, 57, 0
3331, N, 65, 0
3359, N, 76, 70
3374, N, 77, 0
3394, N, 53, 61
3415, N, 53, 0
3415, N, 75, 80
3417, N, 76, 0
3470, N, 75, 0
3470, C, 64, 123
3476, N, 73, 75
3478, N, 46, 53
3493, C, 64, 0
3518, C, 64, 48
3532, C, 64, 127
3563, N, 46, 0
3582, N, 73, 0
3586, N, 53, 52
3633, N, 53, 0
3659, N, 61, 48
3684, N, 61, 0
3721, N, 58, 49
3788, N, 65, 45
3788, N, 70, 88
3803, N, 70, 0
3805, N, 65, 0
3816, N, 58, 0
3861, N, 53, 50
3873, N, 53, 0
3938, C, 64, 65
3939, N, 46, 59
3943, N, 82, 80
3962, C, 64, 0
3974, C, 64, 16
3987, C, 64, 126
3999, C, 64, 127
4020, N, 46, 0
4031, N, 53, 56
4039, N, 82, 0
4082, N, 53, 0
4104, N, 82, 88
4104, N, 61, 51
4137, N, 61, 0
4154, N, 82, 0
4168, N, 58, 57
4228, N, 82, 94
4230, N, 65, 57
4246, N, 65, 0
4258, N, 58, 0
4296, N, 53, 68
4307, N, 53, 0
4326, N, 82, 0
4398, C, 64, 63
4400, N, 37, 63
4402, N, 80, 91
4410, C, 64, 0
4422, C, 64, 35
4430, N, 37, 0
4435, C, 64, 127
4499, N, 53, 49
4553, N, 53, 0
4571, N, 61, 62
4599, N, 61, 0
4628, N, 56, 60
4632, N, 80, 0
4691, N, 65, 60
4714, N, 65, 0
4719, N, 56, 0
4748, N, 53, 68
4761, N, 53, 0
4820, N, 42, 62
4820, C, 64, 101
4824, N, 73, 91
4833, C, 64, 5
4846, C, 64, 0
4858, C, 64, 67
4871, C, 64, 127
4879, N, 42, 0
4896, N, 49, 48
4950, N, 73, 0
4962, N, 49, 0
4971, N, 58, 50
4971, N, 70, 78
5006, N, 58, 0
5020, N, 70, 0
5027, N, 54, 65
5029, N, 72, 78
5078, N, 73, 107
5081, N, 72, 0
5081, N, 61, 67
5098, N, 61, 0
5099, N, 54, 0
5100, N, 73, 0
5131, N, 49, 73
5138, N, 78, 97
5145, N, 49, 0
5197, N, 78, 0
5200, N, 37, 70
5201, N, 77, 88
5206, C, 64, 66
5217, C, 64, 0
5230, C, 64, 3
5235, N, 37, 0
5242, C, 64, 109
5255, C, 64, 127
5275, N, 49, 59
5332, N, 49, 0
5345, N, 56, 51
5352, N, 77, 0
5376, N, 56, 0
5408, N, 53, 57
5469, N, 61, 62
5483, N, 53, 0
5496, N, 61, 0
5531, N, 49, 67
5546, N, 49, 0
5601, N, 42, 70
5610, N, 75, 91
5615, C, 64, 92
5628, C, 64, 2
5640, C, 64, 0
5652, C, 64, 4
5664, C, 64, 111
5678, C, 64, 127
5681, N, 42, 0
5690, N, 49, 54
5742, N, 49, 0
5758, N, 57, 48
5762, N, 77, 83
5769, N, 75, 0
5792, N, 57, 0
5816, N, 54, 59
5819, N, 75, 91
5832, N, 77, 0
5874, N, 63, 68
5874, N, 73, 100
5884, N, 54, 0
5888, N, 63, 0
5890, N, 75, 0
5923, N, 73, 0
5936, N, 49, 73
5939, N, 69, 80
5956, N, 49, 0
6011, N, 69, 0
6020, N, 37, 80
6023, N, 68, 78
6026, C, 64, 65
6037, C, 64, 0
6050, C, 64, 8
6054, N, 37, 0
6062, C, 64, 114
6075, C, 64, 127
6108, N, 49, 62
6141, N, 68, 0
6146, N, 49, 0
6178, N, 56, 46
6211, N, 56, 0
6243, N, 53, 52
6312, N, 61, 62
6315, N, 73, 83
6317, N, 53, 0
6337, N, 61, 0
6386, N, 49, 61
6397, N, 49, 0
6422, N, 73, 0
6471, N, 42, 58
6474, N, 75, 78
6478, C, 64, 67
6487, C, 64, 0
6513, C, 64, 35
6525, C, 64, 127
6537, N, 42, 0
6553, N, 49, 47
6602, N, 49, 0
6626, N, 77, 78
6626, N, 57, 39
6630, N, 75, 0
6660, N, 57, 0
6698, N, 75, 86
6701, N, 54, 47
6710, N, 77, 0
6768, N, 54, 0
6768, N, 63, 60
6775, N, 73, 86
6782, N, 75, 0
6784, N, 63, 0
6854, N, 48, 58
6856, N, 75, 80
6858, N, 73, 0
6873, N, 48, 0
6950, N, 41, 58
6952, N, 77, 83
6955, N, 75, 0
6956, C, 64, 51
6968, C, 64, 0
6981, C, 64, 22
6994, C, 64, 127
7047, N, 41, 0
7047, N, 48, 55
7107, N, 48, 0
7125, N, 57, 52
7166, N, 57, 0
7188, N, 53, 49
7205, N, 53, 0
7272, N, 63, 55
7296, N, 77, 0
7302, N, 63, 0
7372, N, 57, 50
7384, N, 57, 0
7480, C, 64, 126
7485, N, 46, 47
7488, N, 82, 73
7493, C, 64, 29
7506, C, 64, 0
7519, C, 64, 25
7531, C, 64, 127
7574, N, 46, 0
7608, N, 84, 80
7611, N, 53, 54
7675, N, 53, 0
7688, N, 85, 88
7690, N, 84, 0
7695, N, 61, 56
7721, N, 82, 0
7729, N, 61, 0
7754, N, 85, 0
7759, N, 81, 85
7761, N, 58, 57
7809, N, 81, 0
7825, N, 84, 74
7831, N, 65, 54
7844, N, 82, 94
7850, N, 65, 0
7858, N, 58, 0
7858, N, 84, 0
7938, N, 53, 42
7940, N, 78, 86
7945, N, 82, 0
7956, N, 53, 0
8043, N, 46, 47
8046, C, 64, 79
8048, N, 77, 64
8049, N, 78, 0
8057, C, 64, 0
8083, C, 64, 89
8096, C, 64, 127
8119, N, 46, 0
8136, N, 53, 48
8156, N, 77, 0
8184, N, 53, 0
8210, N, 77, 88
8214, N, 61, 50
8247, N, 61, 0
8280, N, 58, 54
8282, N, 77, 0
8344, N, 77, 93
8347, N, 65, 54
8361, N, 65, 0
8376, N, 58, 0
8410, N, 53, 54
8422, N, 53, 0
8425, N, 77, 0
8479, C, 64, 110
8483, N, 46, 52
8486, N, 77, 83
8492, C, 64, 7
8506, C, 64, 0
8517, C, 64, 79
8530, C, 64, 127
8542, N, 46, 0
8570, N, 53, 43
8601, N, 53, 0
8653, N, 78, 78
8654, N, 63, 46
8661, N, 77, 0
8688, N, 63, 0
8727, N, 77, 88
8733, N, 57, 46
8738, N, 78, 0
8777, N, 77, 0
8788, N, 75, 78
8789, N, 65, 59
8806, N, 57, 0
8808, N, 65, 0
8843, N, 53, 59
8845, N, 75, 0
8845, N, 72, 74
8855, N, 53, 0
8902, C, 64, 97
8907, N, 46, 65
8913, N, 72, 0
8913, N, 73, 83
8917, C, 64, 2
8927, C, 64, 0
8941, C, 64, 58
8954, C, 64, 127
8956, N, 46, 0
8989, N, 53, 57
8996, N, 73, 0
9041, N, 53, 0
9060, N, 61, 50
9090, N, 61, 0
9122, N, 58, 52
9210, N, 65, 52
9211, N, 70, 80
9229, N, 70, 0
9229, N, 65, 0
9233, N, 58, 0
9295, N, 53, 58
9307, N, 53, 0
9370, C, 64, 117
9376, N, 46, 63
9379, N, 82, 86
9386, C, 64, 11
9396, C, 64, 0
9408, C, 64, 4
9421, C, 64, 117
9434, C, 64, 127
9443, N, 84, 80
9447, N, 46, 0
9482, N, 53, 56
9506, N, 85, 86
9512, N, 84, 0
9530, N, 82, 0
9536, N, 53, 0
9543, N, 81, 88
9549, N, 61, 55
9550, N, 85, 0
9578, N, 82, 78
9580, N, 81, 0
9582, N, 61, 0
9602, N, 58, 56
9611, N, 81, 72
9612, N, 82, 0
9645, N, 81, 0
9645, N, 80, 83
9665, N, 65, 50
9682, N, 80, 0
9683, N, 81, 76
9690, N, 65, 0
9697, N, 58, 0
9724, N, 81, 0
9726, N, 84, 74
9755, N, 53, 53
9776, N, 82, 75
9790, N, 53, 0
9790, N, 84, 0
9827, N, 78, 68
9836, N, 82, 0
9863, C, 64, 119
9875, C, 64, 19
9889, C, 64, 0
9893, N, 46, 57
9898, N, 77, 85
9901, C, 64, 91
9904, N, 78, 0
9914, C, 64, 127
9918, N, 77, 0
9973, N, 101, 66
9977, N, 46, 0
10011, N, 53, 61
10041, N, 100, 98
10048, N, 101, 0
10078, N, 53, 0
10090, N, 99, 94
10092, N, 61, 58
10096, N, 100, 0
10126, N, 61, 0
10132, N, 97, 86
10142, N, 99, 0
10151, N, 58, 61
10169, N, 96, 83
10173, N, 97, 0
10207, N, 96, 0
10207, N, 65, 61
10208, N, 94, 94
10230, N, 65, 0
10237, N, 58, 0
10246, N, 90, 83
10260, N, 94, 0
10261, N, 53, 70
10284, N, 53, 0
10287, N, 90, 0
10287, N, 89, 98
10322, N, 46, 75
10329, N, 89, 0
10329, N, 88, 72
10359, N, 46, 0
10366, N, 88, 0
10369, N, 87, 86
10394, N, 53, 54
10410, N, 85, 88
10418, N, 87, 0
10451, N, 53, 0
10452, N, 84, 90
10454, N, 85, 0
10462, N, 63, 62
10482, N, 84, 0
10492, N, 63, 0
10499, N, 82, 86
10524, N, 57, 58
10546, N, 81, 90
10548, N, 82, 0
10581, N, 81, 0
10591, N, 65, 60
10596, N, 78, 83
10616, N, 57, 0
10618, N, 65, 0
10643, N, 78, 0
10644, N, 77, 83
10666, N, 77, 0
10675, N, 53, 72
10697, N, 53, 0
10697, N, 72, 78
10739, N, 72, 0
10761, N, 46, 62
10764, N, 73, 67
10769, C, 64, 98
10780, C, 64, 3
10793, C, 64, 0
10806, C, 64, 12
10817, C, 64, 120
10830, C, 64, 127
10843, N, 46, 0
10851, N, 53, 52
10862, N, 73, 0
10904, N, 53, 0
10928, N, 61, 49
10956, N, 61, 0
10991, N, 58, 53
11078, N, 70, 86
11079, N, 65, 48
11094, N, 70, 0
11096, N, 65, 0
11100, N, 58, 0
11158, N, 53, 53
11169, N, 53, 0
11239, N, 46, 46
11240, C, 64, 108
11242, N, 82, 86
11253, C, 64, 1
11265, C, 64, 0
11291, C, 64, 91
11304, C, 64, 127
11322, N, 46, 0
11336, N, 53, 55
11357, N, 82, 0
11395, N, 53, 0
11415, N, 82, 88
11417, N, 61, 56
11448, N, 61, 0
11475, N, 82, 0
11482, N, 58, 58
11544, N, 82, 91
11544, N, 65, 52
11559, N, 65, 0
11568, N, 58, 0
11606, N, 53, 58
11617, N, 53, 0
11623, N, 82, 0
11675, N, 46, 73
11677, C, 64, 96
11677, N, 82, 86
11689, C, 64, 2
11702, C, 64, 14
11714, C, 64, 120
11717, N, 46, 0
11727, C, 64, 127
11746, N, 53, 70
11773, N, 53, 0
11818, N, 62, 64
11851, N, 62, 0
11883, N, 58, 67
11912, N, 58, 0
11959, N, 82, 0
11959, N, 68, 68
11959, N, 74, 98
11982, N, 74, 0
11986, N, 68, 0
12034, N, 58, 63
12045, N, 58, 0
12107, N, 77, 86
12112, C, 64, 73
12112, N, 51, 65
12123, N, 75, 82
12128, C, 64, 18
12130, N, 77, 0
12140, C, 64, 118
12145, N, 75, 0
12146, N, 77, 88
12153, C, 64, 127
12163, N, 75, 85
12166, N, 77, 0
12181, N, 54, 56
12184, N, 75, 0
12185, N, 77, 78
12197, N, 75, 88
12198, N, 77, 0
12206, N, 51, 0
12216, N, 77, 107
12224, N, 75, 0
12232, N, 75, 65
12239, N, 77, 0
12243, N, 75, 0
12250, N, 63, 86
12251, N, 74, 94
12253, N, 54, 0
12297, N, 63, 0
12301, N, 74, 0
12321, N, 58, 80
12321, N, 75, 97
12376, N, 58, 0
12396, N, 75, 0
12398, N, 78, 107
12400, N, 66, 75
12436, N, 66, 0
12460, N, 78, 0
12487, N, 63, 83
12496, N, 63, 0
12539, N, 77, 95
12569, N, 77, 0
12582, C, 64, 126
12589, N, 48, 56
12592, N, 77, 74
12602, C, 64, 23
12614, C, 64, 0
12627, C, 64, 52
12640, C, 64, 127
12669, N, 48, 0
12670, N, 55, 58
12718, N, 55, 0
12732, N, 64, 70
12766, N, 64, 0
12796, N, 60, 56
12819, N, 60, 0
12862, N, 76, 93
12868, N, 70, 63
12870, N, 77, 0
12874, N, 76, 0
12896, N, 70, 0
12940, N, 64, 74
12953, N, 64, 0
13002, C, 64, 121
13009, N, 53, 61
13015, C, 64, 21
13022, N, 77, 74
13028, C, 64, 2
13040, C, 64, 101
13047, N, 77, 0
13049, N, 78, 86
13053, C, 64, 127
13067, N, 77, 88
13077, N, 78, 0
13088, N, 60, 61
13095, N, 76, 90
13101, N, 53, 0
13104, N, 77, 0
13111, N, 60, 0
13172, N, 69, 78
13208, N, 69, 0
13216, N, 77, 93
13226, N, 76, 0
13244, N, 63, 78
13260, N, 77, 0
13270, N, 79, 85
13315, N, 79, 0
13315, N, 81, 98
13317, N, 72, 60
13347, N, 72, 0
13347, N, 63, 0
13362, N, 82, 100
13384, N, 81, 0
13392, N, 65, 85
13413, N, 84, 101
13414, N, 65, 0
13468, N, 84, 0
13476, C, 64, 102
13477, N, 82, 0
13477, N, 46, 83
13478, N, 85, 111
13492, C, 64, 0
13518, C, 64, 103
13530, C, 64, 127
13550, N, 46, 0
13566, N, 53, 48
13583, N, 85, 0
13617, N, 53, 0
13634, N, 61, 65
13664, N, 61, 0
13692, N, 58, 63
13753, N, 58, 0
13754, N, 51, 73
13758, N, 82, 94
13762, C, 64, 85
13774, C, 64, 1
13786, C, 64, 27
13794, N, 51, 0
13799, C, 64, 127
13807, N, 78, 83
13822, N, 82, 0
13830, N, 66, 80
13836, N, 78, 0
13848, N, 66, 0
13854, N, 70, 86
13896, N, 70, 0
13914, C, 64, 107
13914, N, 41, 83
13918, N, 73, 91
13927, C, 64, 4
13940, C, 64, 0
13952, C, 64, 5
13965, C, 64, 117
13979, C, 64, 127
14006, N, 41, 0
14009, N, 53, 54
14046, N, 53, 0
14076, N, 58, 50
14148, N, 58, 0
14148, N, 65, 57
14174, N, 65, 0
14224, N, 63, 67
14234, N, 73, 0
14235, C, 64, 101
14235, N, 72, 72
14248, C, 64, 3
14260, C, 64, 0
14273, C, 64, 8
14286, C, 64, 122
14299, C, 64, 127
14322, N, 63, 0
14334, N, 57, 45
14354, N, 57, 0
14370, N, 72, 0
14380, N, 70, 88
14403, N, 70, 0
14446, N, 46, 61
14478, C, 64, 54
14490, C, 64, 0
14503, N, 89, 76
14504, C, 64, 45
14517, C, 64, 127
14533, N, 89, 0
14539, N, 46, 0
14543, N, 53, 63
14603, N, 53, 0
14614, N, 61, 67
14642, N, 61, 0
14673, N, 58, 70
14675, N, 85, 94
14731, N, 58, 0
14742, N, 51, 75
14743, N, 82, 80
14747, C, 64, 78
14760, C, 64, 0
14773, C, 64, 24
14778, N, 51, 0
14786, C, 64, 127
14789, N, 78, 91
14796, N, 85, 0
14802, N, 82, 0
14816, N, 78, 0
14819, N, 66, 75
14832, N, 66, 0
14843, N, 70, 80
14883, N, 70, 0
14902, N, 73, 88
14903, N, 41, 61
14913, C, 64, 33
14926, C, 64, 0
14940, C, 64, 5
14951, C, 64, 120
14964, C, 64, 127
14988, N, 41, 0
14989, N, 53, 53
15032, N, 53, 0
15061, N, 58, 39
15136, N, 65, 52
15138, N, 58, 0
15167, N, 65, 0
15221, N, 63, 58
15232, N, 73, 0
15233, N, 72, 68
15260, C, 64, 53
15272, C, 64, 0
15285, C, 64, 42
15298, C, 64, 127
15311, N, 63, 0
15331, N, 57, 64
15357, N, 57, 0
15370, N, 72, 0
15380, N, 70, 91
15406, N, 70, 0
15454, N, 42, 63
15478, C, 64, 96
15490, C, 64, 5
15503, C, 64, 63
15516, C, 64, 127
15516, N, 97, 107
15553, N, 97, 0
15554, N, 42, 0
15558, N, 49, 58
15631, N, 49, 0
15654, N, 94, 104
15656, N, 54, 63
15720, N, 54, 0
15722, N, 90, 91
15738, N, 94, 0
15756, N, 58, 58
15758, N, 90, 0
15782, N, 85, 104
15803, N, 85, 0
15837, N, 58, 0
15843, N, 64, 59
15846, N, 82, 91
15862, N, 64, 0
15892, N, 78, 88
15899, N, 82, 0
15907, N, 54, 59
15912, N, 78, 0
15920, N, 54, 0
15943, N, 70, 78
15969, N, 70, 0
16000, N, 51, 58
16002, N, 71, 80
16020, C, 64, 92
16032, C, 64, 2
16045, C, 64, 4
16057, C, 64, 110
16070, C, 64, 127
16080, N, 54, 48
16089, N, 71, 0
16123, N, 51, 0
16138, N, 54, 0
16150, N, 59, 54
16181, N, 59, 0
16224, N, 63, 57
16258, N, 63, 0
16304, N, 53, 47
16308, N, 69, 68
16314, C, 64, 47
16326, C, 64, 0
16339, C, 64, 8
16352, C, 64, 117
16364, C, 64, 127
16390, N, 63, 60
16391, N, 53, 0
16400, N, 63, 0
16424, N, 69, 0
16480, C, 64, 115
16489, N, 46, 55
16493, N, 70, 67
16493, C, 64, 16
16506, C, 64, 0
16518, C, 64, 66
16531, C, 64, 127
16562, N, 46, 0
16602, N, 53, 44
16653, N, 53, 0
16677, N, 61, 57
16707, N, 61, 0
16743, N, 58, 57
16801, N, 58, 0
16808, N, 65, 60
16840, N, 70, 0
16842, N, 65, 0
16880, N, 61, 60
16910, N, 61, 0
16942, N, 58, 62
16969, N, 58, 0
17002, N, 53, 66
17038, N, 53, 0
17080, N, 49, 61
17108, C, 64, 126
17120, C, 64, 78
17133, C, 64, 103
17135, N, 49, 0
17145, C, 64, 127
17146, N, 46, 62
17194, N, 46, 0
17233, N, 41, 56
17261, N, 41, 0
17326, N, 39, 65
17339, N, 39, 0
17453, N, 37, 62
17467, C, 64, 41
17467, N, 65, 52
17479, N, 77, 64
17480, C, 64, 0
17505, C, 64, 89
17518, C, 64, 127
17554, N, 37, 0
17567, N, 44, 58
17633, N, 49, 59
17640, N, 44, 0
17660, N, 49, 0
17669, N, 77, 0
17685, N, 65, 0
17685, N, 56, 58
17698, N, 56, 0
17736, N, 49, 63
17768, N, 49, 0
17788, N, 44, 62
17826, C, 64, 84
17827, N, 44, 0
17839, C, 64, 0
17839, N, 76, 64
17841, N, 64, 68
17841, N, 37, 60
17853, C, 64, 2
17866, C, 64, 112
17879, C, 64, 127
17896, N, 37, 0
17896, N, 44, 62
17928, N, 76, 0
17941, N, 64, 0
17951, N, 44, 0
17951, N, 49, 65
17992, N, 49, 0
18000, N, 55, 55
18017, N, 55, 0
18050, N, 49, 62
18067, N, 49, 0
18099, N, 44, 62
18136, N, 44, 0
18136, C, 64, 86
18148, C, 64, 1
18152, N, 37, 59
18153, N, 63, 91
18155, N, 75, 86
18164, C, 64, 49
18176, N, 75, 0
18177, C, 64, 127
18178, N, 63, 0
18204, N, 37, 0
18204, N, 44, 61
18219, N, 77, 83
18221, N, 65, 68
18238, N, 65, 0
18239, N, 77, 0
18250, N, 44, 0
18282, N, 63, 97
18284, N, 75, 88
18285, N, 48, 57
18308, N, 75, 0
18308, N, 63, 0
18336, N, 48, 0
18339, N, 54, 70
18355, N, 54, 0
18384, N, 72, 76
18385, N, 60, 72
18386, N, 48, 70
18407, N, 60, 0
18409, N, 72, 0
18410, N, 48, 0
18433, N, 44, 62
18473, N, 44, 0
18475, C, 64, 121
18481, N, 37, 62
18486, N, 70, 91
18486, N, 58, 83
18496, C, 64, 12
18507, C, 64, 0
18520, C, 64, 106
18524, N, 44, 68
18527, N, 70, 0
18527, N, 37, 0
18533, C, 64, 127
18534, N, 58, 0
18563, N, 44, 0
18577, N, 56, 97
18577, N, 68, 91
18588, N, 48, 61
18596, N, 56, 0
18599, N, 68, 0
18625, N, 54, 63
18627, N, 48, 0
18637, N, 54, 0
18659, N, 48, 60
18686, N, 48, 0
18700, N, 44, 73
18735, N, 44, 0
18744, C, 64, 126
18752, N, 37, 56
18753, N, 58, 78
18755, N, 70, 83
18766, C, 64, 16
18779, C, 64, 0
18792, C, 64, 104
18794, N, 44, 68
18799, N, 37, 0
18804, N, 58, 0
18805, C, 64, 127
18810, N, 70, 0
18830, N, 44, 0
18845, N, 72, 88
18846, N, 60, 85
18848, N, 48, 64
18864, N, 60, 0
18865, N, 72, 0
18889, N, 54, 62
18893, N, 48, 0
18901, N, 54, 0
18926, N, 48, 50
18954, N, 48, 0
18969, N, 44, 68
19003, N, 44, 0
19005, C, 64, 122
19018, N, 61, 91
19018, C, 64, 37
19020, N, 73, 86
19022, N, 37, 56
19036, C, 64, 0
19048, C, 64, 98
19061, C, 64, 127
19065, N, 37, 0
19065, N, 44, 75
19072, N, 61, 0
19077, N, 73, 0
19101, N, 44, 0
19115, N, 63, 104
19116, N, 75, 94
19120, N, 48, 59
19134, N, 75, 0
19136, N, 63, 0
19158, N, 54, 75
19160, N, 48, 0
19179, N, 54, 0
19196, N, 48, 80
19229, N, 48, 0
19245, N, 44, 80
19276, N, 44, 0
19291, N, 37, 68
19291, C, 64, 49
19297, N, 65, 85
19298, N, 77, 90
19314, C, 64, 14
19326, C, 64, 112
19327, N, 65, 0
19335, N, 77, 0
19338, C, 64, 127
19348, N, 44, 83
19350, N, 66, 104
19350, N, 78, 94
19355, N, 37, 0
19358, N, 66, 0
19361, N, 78, 0
19381, N, 44, 0
19404, N, 82, 111
19405, N, 70, 107
19407, N, 51, 83
19432, N, 70, 0
19436, N, 82, 0
19452, N, 51, 0
19458, N, 56, 86
19494, N, 56, 0
19520, N, 68, 100
19521, N, 80, 104
19524, N, 48, 52
19541, N, 80, 0
19542, N, 68, 0
19551, N, 48, 0
19581, N, 44, 75
19628, N, 44, 0
19650, N, 37, 59
19654, C, 64, 67
19656, N, 65, 85
19657, N, 77, 74
19672, C, 64, 0
19685, C, 64, 9
19698, C, 64, 107
19710, C, 64, 127
19712, N, 44, 67
19713, N, 37, 0
19775, N, 49, 70
19782, N, 44, 0
19801, N, 49, 0
19817, N, 77, 0
19820, N, 56, 70
19829, N, 65, 0
19837, N, 56, 0
19864, N, 49, 80
19892, N, 49, 0
19908, N, 44, 70
19942, C, 64, 124
19949, N, 44, 0
19953, N, 37, 73
19954, N, 65, 72
19955, N, 77, 80
19968, C, 64, 25
19980, C, 64, 68
19993, C, 64, 127
19998, N, 77, 0
19998, N, 37, 0
20000, N, 44, 70
20009, N, 65, 0
20049, N, 49, 65
20060, N, 44, 0
20079, N, 49, 0
20091, N, 56, 78
20111, N, 56, 0
20132, N, 49, 86
20163, N, 49, 0
20172, N, 44, 70
20206, N, 44, 0
20216, N, 37, 70
20220, N, 64, 90
20221, N, 76, 90
20228, C, 64, 95
20236, C, 64, 0
20249, C, 64, 43
20262, C, 64, 127
20270, N, 45, 80
20273, N, 37, 0
20307, N, 45, 0
20314, N, 49, 78
20360, N, 55, 88
20363, N, 49, 0
20381, N, 55, 0
20401, N, 49, 80
20439, N, 49, 0
20446, N, 45, 93
20465, N, 76, 0
20466, N, 64, 0
20470, N, 45, 0
20479, C, 64, 126
20487, N, 38, 60
20499, C, 64, 31
20506, N, 62, 101
20507, N, 74, 83
20522, C, 64, 87
20526, N, 62, 0
20529, N, 74, 0
20534, C, 64, 127
20559, N, 45, 58
20568, N, 64, 83
20568, N, 76, 88
20582, N, 76, 0
20585, N, 64, 0
20592, N, 38, 0
20608, N, 45, 0
20613, N, 50, 64
20621, N, 74, 104
20624, N, 62, 74
20638, N, 62, 0
20642, N, 74, 0
20664, N, 54, 80
20666, N, 50, 0
20693, N, 54, 0
20714, N, 69, 95
20714, N, 57, 98
20715, N, 50, 59
20724, N, 57, 0
20724, N, 69, 0
20738, N, 50, 0
20760, N, 45, 78
20790, N, 45, 0
20793, C, 64, 119
20806, N, 71, 95
20806, N, 59, 95
20807, N, 38, 66
20815, C, 64, 13
20826, C, 64, 0
20838, C, 64, 102
20851, C, 64, 127
20858, N, 43, 70
20866, N, 38, 0
20890, N, 43, 0
20899, N, 50, 68
20928, N, 50, 0
20936, N, 55, 64
20961, N, 55, 0
20985, N, 59, 0
20986, N, 50, 78
20989, N, 71, 0
21008, N, 50, 0
21026, N, 43, 74
21053, N, 43, 0
21060, C, 64, 41
21067, N, 38, 76
21071, N, 62, 104
21072, N, 74, 93
21079, C, 64, 33
21089, N, 62, 0
21091, N, 74, 0
21091, C, 64, 127
21120, N, 76, 107
